system,case_id,method,mechanism,auc
OB,OB/productcatalogservice_mem/3,qarca_no_incident_train,incident,0.9166666666666666
OB,OB/productcatalogservice_mem/3,qarca_no_quality,incident,1.0
OB,OB/productcatalogservice_mem/3,qarca_no_quality_original,incident,0.8783333333333333
OB,OB/productcatalogservice_mem/3,qarca_original_train,incident,0.6181818181818182
OB,OB/productcatalogservice_mem/3,qarca_quality_only,incident,0.56
OB,OB/productcatalogservice_mem/3,qarca_structural_only,incident,0.1
OB,OB/productcatalogservice_mem/4,baro,incident,0.8314393939393939
OB,OB/productcatalogservice_mem/4,median_shift,incident,0.6902171717171717
OB,OB/productcatalogservice_mem/4,nsigma,incident,0.8198989898989899
OB,OB/productcatalogservice_mem/4,qarca,incident,0.91
OB,OB/productcatalogservice_mem/4,qarca_no_incident_train,incident,0.8666666666666667
OB,OB/productcatalogservice_mem/4,qarca_no_quality,incident,0.8383333333333334
OB,OB/productcatalogservice_mem/4,qarca_no_quality_original,incident,0.8416666666666667
OB,OB/productcatalogservice_mem/4,qarca_original_train,incident,0.579047619047619
OB,OB/productcatalogservice_mem/4,qarca_quality_only,incident,0.835
OB,OB/productcatalogservice_mem/4,qarca_structural_only,incident,0.1
OB,OB/productcatalogservice_mem/5,baro,incident,0.5216428571428571
OB,OB/productcatalogservice_mem/5,median_shift,incident,0.5650000000000001
OB,OB/productcatalogservice_mem/5,nsigma,incident,0.8133333333333335
OB,OB/productcatalogservice_mem/5,qarca,incident,1.0
OB,OB/productcatalogservice_mem/5,qarca_no_incident_train,incident,1.0
OB,OB/productcatalogservice_mem/5,qarca_no_quality,incident,0.678047619047619
OB,OB/productcatalogservice_mem/5,qarca_no_quality_original,incident,0.9233333333333333
OB,OB/productcatalogservice_mem/5,qarca_original_train,incident,0.22049999999999997
OB,OB/productcatalogservice_mem/5,qarca_quality_only,incident,0.91
OB,OB/productcatalogservice_mem/5,qarca_structural_only,incident,0.1
SS,SS/carts_cpu/1,baro,incident,0.13119795847427423
SS,SS/carts_cpu/1,median_shift,incident,0.3063888888888889
SS,SS/carts_cpu/1,nsigma,incident,0.18313095968359122
SS,SS/carts_cpu/1,qarca,incident,0.9116666666666666
SS,SS/carts_cpu/1,qarca_no_incident_train,incident,0.5516666666666666
SS,SS/carts_cpu/1,qarca_no_quality,incident,0.313
SS,SS/carts_cpu/1,qarca_no_quality_original,incident,0.3507222222222222
SS,SS/carts_cpu/1,qarca_original_train,incident,0.25276789876789874
SS,SS/carts_cpu/1,qarca_quality_only,incident,0.49249999999999994
SS,SS/carts_cpu/1,qarca_structural_only,incident,0.2
SS,SS/carts_cpu/2,baro,incident,0.14271691990500038
SS,SS/carts_cpu/2,median_shift,incident,0.2715988455988456
SS,SS/carts_cpu/2,nsigma,incident,0.23831679019295116
SS,SS/carts_cpu/2,qarca,incident,1.0
SS,SS/carts_cpu/2,qarca_no_incident_train,incident,0.6147142857142858
SS,SS/carts_cpu/2,qarca_no_quality,incident,0.6106666666666666
SS,SS/carts_cpu/2,qarca_no_quality_original,incident,0.5257142857142857
SS,SS/carts_cpu/2,qarca_original_train,incident,0.23709088134088133
SS,SS/carts_cpu/2,qarca_quality_only,incident,0.7925
SS,SS/carts_cpu/2,qarca_structural_only,incident,0.2
SS,SS/carts_cpu/3,baro,incident,0.51
SS,SS/carts_cpu/3,median_shift,incident,0.4737777777777778
SS,SS/carts_cpu/3,nsigma,incident,0.529050505050505
SS,SS/carts_cpu/3,qarca,incident,1.0
SS,SS/carts_cpu/3,qarca_no_incident_train,incident,0.6283333333333334
SS,SS/carts_cpu/3,qarca_no_quality,incident,0.8300000000000001
SS,SS/carts_cpu/3,qarca_no_quality_original,incident,0.6063333333333333
SS,SS/carts_cpu/3,qarca_original_train,incident,0.551047619047619
SS,SS/carts_cpu/3,qarca_quality_only,incident,0.45049999999999996
SS,SS/carts_cpu/3,qarca_structural_only,incident,0.2
SS,SS/carts_cpu/4,baro,incident,0.26750930442106907
SS,SS/carts_cpu/4,median_shift,incident,0.5068578643578644
SS,SS/carts_cpu/4,nsigma,incident,0.3854475772765246
SS,SS/carts_cpu/4,qarca,incident,1.0
SS,SS/carts_cpu/4,qarca_no_incident_train,incident,0.7616666666666667
SS,SS/carts_cpu/4,qarca_no_quality,incident,0.7866666666666666
SS,SS/carts_cpu/4,qarca_no_quality_original,incident,0.7293333333333333
SS,SS/carts_cpu/4,qarca_original_train,incident,0.3454166666666667
SS,SS/carts_cpu/4,qarca_quality_only,incident,0.5825
SS,SS/carts_cpu/4,qarca_structural_only,incident,0.2
SS,SS/carts_cpu/5,baro,incident,0.17478571428571427
SS,SS/carts_cpu/5,median_shift,incident,0.42441269841269846
SS,SS/carts_cpu/5,nsigma,incident,0.23493650793650792
SS,SS/carts_cpu/5,qarca,incident,1.0
SS,SS/carts_cpu/5,qarca_no_incident_train,incident,0.9533333333333334
SS,SS/carts_cpu/5,qarca_no_quality,incident,0.7366666666666666
SS,SS/carts_cpu/5,qarca_no_quality_original,incident,0.8733333333333333
SS,SS/carts_cpu/5,qarca_original_train,incident,0.7333333333333333
SS,SS/carts_cpu/5,qarca_quality_only,incident,0.5855
SS,SS/carts_cpu/5,qarca_structural_only,incident,0.2
SS,SS/carts_delay/1,baro,incident,0.36
SS,SS/carts_delay/1,median_shift,incident,0.47299278499278496
SS,SS/carts_delay/1,nsigma,incident,0.3846666666666667
SS,SS/carts_delay/1,qarca,incident,1.0
SS,SS/carts_delay/1,qarca_no_incident_train,incident,0.7523333333333333
SS,SS/carts_delay/1,qarca_no_quality,incident,0.7456666666666667
SS,SS/carts_delay/1,qarca_no_quality_original,incident,0.6153333333333333
SS,SS/carts_delay/1,qarca_original_train,incident,0.2067279942279942
SS,SS/carts_delay/1,qarca_quality_only,incident,0.985
SS,SS/carts_delay/1,qarca_structural_only,incident,0.2
SS,SS/carts_delay/2,baro,incident,0.16960897341392694
SS,SS/carts_delay/2,median_shift,incident,0.5418152958152957
SS,SS/carts_delay/2,nsigma,incident,0.4460543684042136
SS,SS/carts_delay/2,qarca,incident,1.0
SS,SS/carts_delay/2,qarca_no_incident_train,incident,0.6333333333333333
SS,SS/carts_delay/2,qarca_no_quality,incident,0.7023333333333333
SS,SS/carts_delay/2,qarca_no_quality_original,incident,0.361
SS,SS/carts_delay/2,qarca_original_train,incident,0.17085714285714282
SS,SS/carts_delay/2,qarca_quality_only,incident,0.65
SS,SS/carts_delay/2,qarca_structural_only,incident,0.2
SS,SS/carts_delay/3,baro,incident,0.7
SS,SS/carts_delay/3,median_shift,incident,0.6418181818181818
SS,SS/carts_delay/3,nsigma,incident,0.5198333333333334
SS,SS/carts_delay/3,qarca,incident,1.0
SS,SS/carts_delay/3,qarca_no_incident_train,incident,0.8866666666666665
SS,SS/carts_delay/3,qarca_no_quality,incident,0.6900000000000001
SS,SS/carts_delay/3,qarca_no_quality_original,incident,0.5333333333333333
SS,SS/carts_delay/3,qarca_original_train,incident,0.38423809523809516
SS,SS/carts_delay/3,qarca_quality_only,incident,0.769
SS,SS/carts_delay/3,qarca_structural_only,incident,0.2
SS,SS/carts_delay/4,baro,incident,0.6891773390008683
SS,SS/carts_delay/4,median_shift,incident,0.5213025634496222
SS,SS/carts_delay/4,nsigma,incident,0.44691496412084647
SS,SS/carts_delay/4,qarca,incident,0.9400000000000002
SS,SS/carts_delay/4,qarca_no_incident_train,incident,0.5995238095238096
SS,SS/carts_delay/4,qarca_no_quality,incident,0.7780952380952381
SS,SS/carts_delay/4,qarca_no_quality_original,incident,0.48809523809523814
SS,SS/carts_delay/4,qarca_original_train,incident,0.16282051282051277
SS,SS/carts_delay/4,qarca_quality_only,incident,1.0
SS,SS/carts_delay/4,qarca_structural_only,incident,0.16666666666666657
SS,SS/carts_delay/5,baro,incident,0.15099447568255614
SS,SS/carts_delay/5,median_shift,incident,0.5679610389610389
SS,SS/carts_delay/5,nsigma,incident,0.20671158373789952
SS,SS/carts_delay/5,qarca,incident,1.0
SS,SS/carts_delay/5,qarca_no_incident_train,incident,0.7066666666666667
SS,SS/carts_delay/5,qarca_no_quality,incident,0.675
SS,SS/carts_delay/5,qarca_no_quality_original,incident,0.7036666666666667
SS,SS/carts_delay/5,qarca_original_train,incident,0.23426984126984124
SS,SS/carts_delay/5,qarca_quality_only,incident,0.845
SS,SS/carts_delay/5,qarca_structural_only,incident,0.16666666666666657
SS,SS/carts_disk/1,baro,incident,0.19929432495608965
SS,SS/carts_disk/1,median_shift,incident,0.5777637917637918
SS,SS/carts_disk/1,nsigma,incident,0.234357108835437
SS,SS/carts_disk/1,qarca,incident,1.0
SS,SS/carts_disk/1,qarca_no_incident_train,incident,0.5179047619047619
SS,SS/carts_disk/1,qarca_no_quality,incident,0.5743333333333334
SS,SS/carts_disk/1,qarca_no_quality_original,incident,0.49788095238095237
SS,SS/carts_disk/1,qarca_original_train,incident,0.38375829725829724
SS,SS/carts_disk/1,qarca_quality_only,incident,0.6877857142857143
SS,SS/carts_disk/1,qarca_structural_only,incident,0.33333333333333326
SS,SS/carts_disk/2,baro,incident,0.15067859917859916
SS,SS/carts_disk/2,median_shift,incident,0.5194352314352314
SS,SS/carts_disk/2,nsigma,incident,0.2580800833153774
SS,SS/carts_disk/2,qarca,incident,1.0
SS,SS/carts_disk/2,qarca_no_incident_train,incident,0.7948571428571428
SS,SS/carts_disk/2,qarca_no_quality,incident,0.96
SS,SS/carts_disk/2,qarca_no_quality_original,incident,0.842047619047619
SS,SS/carts_disk/2,qarca_original_train,incident,0.6990793650793651
SS,SS/carts_disk/2,qarca_quality_only,incident,0.7142857142857142
SS,SS/carts_disk/2,qarca_structural_only,incident,0.33333333333333326
SS,SS/carts_disk/3,baro,incident,0.4488212856974466
SS,SS/carts_disk/3,median_shift,incident,0.4709062049062049
SS,SS/carts_disk/3,nsigma,incident,0.23904508150947779
SS,SS/carts_disk/3,qarca,incident,1.0
SS,SS/carts_disk/3,qarca_no_incident_train,incident,0.5707142857142856
SS,SS/carts_disk/3,qarca_no_quality,incident,0.6648333333333334
SS,SS/carts_disk/3,qarca_no_quality_original,incident,0.5444047619047618
SS,SS/carts_disk/3,qarca_original_train,incident,0.48630952380952375
SS,SS/carts_disk/3,qarca_quality_only,incident,0.9142857142857143
SS,SS/carts_disk/3,qarca_structural_only,incident,0.33333333333333326
SS,SS/carts_disk/4,baro,incident,0.9333333333333333
SS,SS/carts_disk/4,median_shift,incident,0.3213102453102453
SS,SS/carts_disk/4,nsigma,incident,0.5236190476190477
SS,SS/carts_disk/4,qarca,incident,1.0
SS,SS/carts_disk/4,qarca_no_incident_train,incident,0.6962142857142857
SS,SS/carts_disk/4,qarca_no_quality,incident,0.7475238095238096
SS,SS/carts_disk/4,qarca_no_quality_original,incident,0.5670079365079365
SS,SS/carts_disk/4,qarca_original_train,incident,0.4242150072150072
SS,SS/carts_disk/4,qarca_quality_only,incident,0.9142857142857143
SS,SS/carts_disk/4,qarca_structural_only,incident,0.33333333333333326
SS,SS/carts_disk/5,baro,incident,0.17958555127363174
SS,SS/carts_disk/5,median_shift,incident,0.473024753024753
SS,SS/carts_disk/5,nsigma,incident,0.27015451619244185
SS,SS/carts_disk/5,qarca,incident,1.0
SS,SS/carts_disk/5,qarca_no_incident_train,incident,0.6131904761904762
SS,SS/carts_disk/5,qarca_no_quality,incident,0.5956666666666666
SS,SS/carts_disk/5,qarca_no_quality_original,incident,0.5277142857142857
SS,SS/carts_disk/5,qarca_original_train,incident,0.44023809523809515
SS,SS/carts_disk/5,qarca_quality_only,incident,0.9249999999999999
SS,SS/carts_disk/5,qarca_structural_only,incident,0.33333333333333326
SS,SS/carts_loss/1,baro,incident,0.4391872294372295
SS,SS/carts_loss/1,median_shift,incident,0.3283602508602509
SS,SS/carts_loss/1,nsigma,incident,0.32048136830489765
SS,SS/carts_loss/1,qarca,incident,0.8933333333333333
SS,SS/carts_loss/1,qarca_no_incident_train,incident,0.3953333333333333
SS,SS/carts_loss/1,qarca_no_quality,incident,0.36700000000000005
SS,SS/carts_loss/1,qarca_no_quality_original,incident,0.4175
SS,SS/carts_loss/1,qarca_original_train,incident,0.27440476190476193
SS,SS/carts_loss/1,qarca_quality_only,incident,0.17137301587301584
SS,SS/carts_loss/1,qarca_structural_only,incident,0.2
SS,SS/carts_loss/2,baro,incident,0.13467116217116215
SS,SS/carts_loss/2,median_shift,incident,0.4127462537462537
SS,SS/carts_loss/2,nsigma,incident,0.3149451659451659
SS,SS/carts_loss/2,qarca,incident,1.0
SS,SS/carts_loss/2,qarca_no_incident_train,incident,0.6508333333333334
SS,SS/carts_loss/2,qarca_no_quality,incident,0.8808333333333334
SS,SS/carts_loss/2,qarca_no_quality_original,incident,0.7833333333333333
SS,SS/carts_loss/2,qarca_original_train,incident,0.2984397269397269
SS,SS/carts_loss/2,qarca_quality_only,incident,0.2784523809523809
SS,SS/carts_loss/2,qarca_structural_only,incident,0.2
SS,SS/carts_loss/3,baro,incident,0.16605952380952377
SS,SS/carts_loss/3,median_shift,incident,0.5500349813585108
SS,SS/carts_loss/3,nsigma,incident,0.2319047619047619
SS,SS/carts_loss/3,qarca,incident,1.0
SS,SS/carts_loss/3,qarca_no_incident_train,incident,0.98
SS,SS/carts_loss/3,qarca_no_quality,incident,0.8900000000000001
SS,SS/carts_loss/3,qarca_no_quality_original,incident,0.98
SS,SS/carts_loss/3,qarca_original_train,incident,0.7733333333333333
SS,SS/carts_loss/3,qarca_quality_only,incident,0.17940476190476184
SS,SS/carts_loss/3,qarca_structural_only,incident,0.2
SS,SS/carts_loss/4,baro,incident,0.12557378929979546
SS,SS/carts_loss/4,median_shift,incident,0.38865268065268066
SS,SS/carts_loss/4,nsigma,incident,0.4348810506658804
SS,SS/carts_loss/4,qarca,incident,0.7066666666666666
SS,SS/carts_loss/4,qarca_no_incident_train,incident,0.5479047619047619
SS,SS/carts_loss/4,qarca_no_quality,incident,0.5014761904761904
SS,SS/carts_loss/4,qarca_no_quality_original,incident,0.47575396825396826
SS,SS/carts_loss/4,qarca_original_train,incident,0.24109834609834613
SS,SS/carts_loss/4,qarca_quality_only,incident,0.20463095238095236
SS,SS/carts_loss/4,qarca_structural_only,incident,0.25
SS,SS/carts_loss/5,baro,incident,0.13012984847969367
SS,SS/carts_loss/5,median_shift,incident,0.5358333333333334
SS,SS/carts_loss/5,nsigma,incident,0.2338645798645798
SS,SS/carts_loss/5,qarca,incident,0.9500000000000001
SS,SS/carts_loss/5,qarca_no_incident_train,incident,0.7183333333333333
SS,SS/carts_loss/5,qarca_no_quality,incident,0.7933333333333333
SS,SS/carts_loss/5,qarca_no_quality_original,incident,0.6333333333333333
SS,SS/carts_loss/5,qarca_original_train,incident,0.3133333333333333
SS,SS/carts_loss/5,qarca_quality_only,incident,0.20083333333333328
SS,SS/carts_loss/5,qarca_structural_only,incident,0.25
SS,SS/carts_mem/1,baro,incident,0.12974964655227808
SS,SS/carts_mem/1,median_shift,incident,0.47179409479409473
SS,SS/carts_mem/1,nsigma,incident,0.14204818418595505
SS,SS/carts_mem/1,qarca,incident,1.0
SS,SS/carts_mem/1,qarca_no_incident_train,incident,0.5746666666666667
SS,SS/carts_mem/1,qarca_no_quality,incident,0.5672380952380952
SS,SS/carts_mem/1,qarca_no_quality_original,incident,0.5195238095238095
SS,SS/carts_mem/1,qarca_original_train,incident,0.46391314241314247
SS,SS/carts_mem/1,qarca_quality_only,incident,0.6875
SS,SS/carts_mem/1,qarca_structural_only,incident,0.2
SS,SS/carts_mem/2,baro,incident,0.12205953111216264
SS,SS/carts_mem/2,median_shift,incident,0.4703483183483183
SS,SS/carts_mem/2,nsigma,incident,0.2648989139515455
SS,SS/carts_mem/2,qarca,incident,0.9566666666666667
SS,SS/carts_mem/2,qarca_no_incident_train,incident,0.5756666666666667
SS,SS/carts_mem/2,qarca_no_quality,incident,0.5696666666666667
SS,SS/carts_mem/2,qarca_no_quality_original,incident,0.5613333333333334
SS,SS/carts_mem/2,qarca_original_train,incident,0.4668583736524913
SS,SS/carts_mem/2,qarca_quality_only,incident,0.5742857142857143
SS,SS/carts_mem/2,qarca_structural_only,incident,0.16666666666666657
SS,SS/carts_mem/3,baro,incident,0.2573531746031746
SS,SS/carts_mem/3,median_shift,incident,0.45331642944259043
SS,SS/carts_mem/3,nsigma,incident,0.19052648778809766
SS,SS/carts_mem/3,qarca,incident,0.98
SS,SS/carts_mem/3,qarca_no_incident_train,incident,0.638
SS,SS/carts_mem/3,qarca_no_quality,incident,0.6066666666666666
SS,SS/carts_mem/3,qarca_no_quality_original,incident,0.5579999999999999
SS,SS/carts_mem/3,qarca_original_train,incident,0.46101198801198795
SS,SS/carts_mem/3,qarca_quality_only,incident,0.6167857142857143
SS,SS/carts_mem/3,qarca_structural_only,incident,0.16666666666666657
SS,SS/carts_mem/4,baro,incident,0.17047445854798793
SS,SS/carts_mem/4,median_shift,incident,0.48044877344877335
SS,SS/carts_mem/4,nsigma,incident,0.4476717032537465
SS,SS/carts_mem/4,qarca,incident,1.0
SS,SS/carts_mem/4,qarca_no_incident_train,incident,0.72
SS,SS/carts_mem/4,qarca_no_quality,incident,0.7533333333333333
SS,SS/carts_mem/4,qarca_no_quality_original,incident,0.6673333333333333
SS,SS/carts_mem/4,qarca_original_train,incident,0.5075337995337995
SS,SS/carts_mem/4,qarca_quality_only,incident,0.5125
SS,SS/carts_mem/4,qarca_structural_only,incident,0.2
SS,SS/carts_mem/5,baro,incident,0.13464803497156433
SS,SS/carts_mem/5,median_shift,incident,0.49572893772893767
SS,SS/carts_mem/5,nsigma,incident,0.2533187531422825
SS,SS/carts_mem/5,qarca,incident,1.0
SS,SS/carts_mem/5,qarca_no_incident_train,incident,0.6556666666666666
SS,SS/carts_mem/5,qarca_no_quality,incident,0.673
SS,SS/carts_mem/5,qarca_no_quality_original,incident,0.5925238095238095
SS,SS/carts_mem/5,qarca_original_train,incident,0.5648888888888889
SS,SS/carts_mem/5,qarca_quality_only,incident,0.6225
SS,SS/carts_mem/5,qarca_structural_only,incident,0.2
SS,SS/catalogue_cpu/1,baro,incident,0.2223375104427736
SS,SS/catalogue_cpu/1,median_shift,incident,0.24779570429570427
SS,SS/catalogue_cpu/1,nsigma,incident,0.10924464536151839
SS,SS/catalogue_cpu/1,qarca,incident,1.0
SS,SS/catalogue_cpu/1,qarca_no_incident_train,incident,0.2993571428571428
SS,SS/catalogue_cpu/1,qarca_no_quality,incident,0.6613333333333333
SS,SS/catalogue_cpu/1,qarca_no_quality_original,incident,0.30826190476190474
SS,SS/catalogue_cpu/1,qarca_original_train,incident,0.18604073704073704
SS,SS/catalogue_cpu/1,qarca_quality_only,incident,0.9042857142857142
SS,SS/catalogue_cpu/1,qarca_structural_only,incident,0.33333333333333326
SS,SS/catalogue_cpu/2,baro,incident,0.13310609565872722
SS,SS/catalogue_cpu/2,median_shift,incident,0.1266447441447441
SS,SS/catalogue_cpu/2,nsigma,incident,0.3486875395845984
SS,SS/catalogue_cpu/2,qarca,incident,1.0
SS,SS/catalogue_cpu/2,qarca_no_incident_train,incident,0.6087142857142858
SS,SS/catalogue_cpu/2,qarca_no_quality,incident,0.6377142857142857
SS,SS/catalogue_cpu/2,qarca_no_quality_original,incident,0.4915396825396825
SS,SS/catalogue_cpu/2,qarca_original_train,incident,0.2004775943011237
SS,SS/catalogue_cpu/2,qarca_quality_only,incident,0.8092857142857143
SS,SS/catalogue_cpu/2,qarca_structural_only,incident,0.33333333333333326
SS,SS/catalogue_cpu/3,baro,incident,0.22096862288038754
SS,SS/catalogue_cpu/3,median_shift,incident,0.41688017538017536
SS,SS/catalogue_cpu/3,nsigma,incident,0.5085329196946844
SS,SS/catalogue_cpu/3,qarca,incident,1.0
SS,SS/catalogue_cpu/3,qarca_no_incident_train,incident,0.4576666666666666
SS,SS/catalogue_cpu/3,qarca_no_quality,incident,0.39316666666666666
SS,SS/catalogue_cpu/3,qarca_no_quality_original,incident,0.5008253968253968
SS,SS/catalogue_cpu/3,qarca_original_train,incident,0.20860801943154883
SS,SS/catalogue_cpu/3,qarca_quality_only,incident,0.7742857142857142
SS,SS/catalogue_cpu/3,qarca_structural_only,incident,0.5
SS,SS/catalogue_cpu/4,baro,incident,0.1272024527759822
SS,SS/catalogue_cpu/4,median_shift,incident,0.18200560550560546
SS,SS/catalogue_cpu/4,nsigma,incident,0.19689513264513261
SS,SS/catalogue_cpu/4,qarca,incident,0.99
SS,SS/catalogue_cpu/4,qarca_no_incident_train,incident,0.48833333333333334
SS,SS/catalogue_cpu/4,qarca_no_quality,incident,0.3065952380952381
SS,SS/catalogue_cpu/4,qarca_no_quality_original,incident,0.3193809523809524
SS,SS/catalogue_cpu/4,qarca_original_train,incident,0.19596736270265683
SS,SS/catalogue_cpu/4,qarca_quality_only,incident,0.7642857142857142
SS,SS/catalogue_cpu/4,qarca_structural_only,incident,0.5
SS,SS/catalogue_cpu/5,baro,incident,0.2566317571317571
SS,SS/catalogue_cpu/5,median_shift,incident,0.4100720945720946
SS,SS/catalogue_cpu/5,nsigma,incident,0.44840161472514406
SS,SS/catalogue_cpu/5,qarca,incident,0.9299999999999999
SS,SS/catalogue_cpu/5,qarca_no_incident_train,incident,0.5087857142857143
SS,SS/catalogue_cpu/5,qarca_no_quality,incident,0.558
SS,SS/catalogue_cpu/5,qarca_no_quality_original,incident,0.5049285714285714
SS,SS/catalogue_cpu/5,qarca_original_train,incident,0.44806798756798755
SS,SS/catalogue_cpu/5,qarca_quality_only,incident,0.9142857142857143
SS,SS/catalogue_cpu/5,qarca_structural_only,incident,0.33333333333333326
SS,SS/catalogue_delay/1,baro,incident,0.16143581418581415
SS,SS/catalogue_delay/1,median_shift,incident,0.21723484848484848
SS,SS/catalogue_delay/1,nsigma,incident,0.18990853590853587
SS,SS/catalogue_delay/1,qarca,incident,1.0
SS,SS/catalogue_delay/1,qarca_no_incident_train,incident,0.5966666666666667
SS,SS/catalogue_delay/1,qarca_no_quality,incident,0.6966666666666667
SS,SS/catalogue_delay/1,qarca_no_quality_original,incident,0.5413333333333333
SS,SS/catalogue_delay/1,qarca_original_train,incident,0.19699600399600398
SS,SS/catalogue_delay/1,qarca_quality_only,incident,0.5958333333333333
SS,SS/catalogue_delay/1,qarca_structural_only,incident,0.33333333333333326
SS,SS/catalogue_delay/2,baro,incident,0.2532857464173253
SS,SS/catalogue_delay/2,median_shift,incident,0.30962560478736945
SS,SS/catalogue_delay/2,nsigma,incident,0.4511492653373458
SS,SS/catalogue_delay/2,qarca,incident,0.99
SS,SS/catalogue_delay/2,qarca_no_incident_train,incident,0.7929999999999999
SS,SS/catalogue_delay/2,qarca_no_quality,incident,0.7633333333333332
SS,SS/catalogue_delay/2,qarca_no_quality_original,incident,0.6746666666666666
SS,SS/catalogue_delay/2,qarca_original_train,incident,0.4281031746031746
SS,SS/catalogue_delay/2,qarca_quality_only,incident,0.347
SS,SS/catalogue_delay/2,qarca_structural_only,incident,0.33333333333333326
SS,SS/catalogue_delay/3,baro,incident,0.27986883378059846
SS,SS/catalogue_delay/3,median_shift,incident,0.5899545454545454
SS,SS/catalogue_delay/3,nsigma,incident,0.48456384259015833
SS,SS/catalogue_delay/3,qarca,incident,1.0
SS,SS/catalogue_delay/3,qarca_no_incident_train,incident,0.829
SS,SS/catalogue_delay/3,qarca_no_quality,incident,0.7377857142857143
SS,SS/catalogue_delay/3,qarca_no_quality_original,incident,0.8723333333333333
SS,SS/catalogue_delay/3,qarca_original_train,incident,0.25966300366300366
SS,SS/catalogue_delay/3,qarca_quality_only,incident,0.6525
SS,SS/catalogue_delay/3,qarca_structural_only,incident,0.33333333333333326
SS,SS/catalogue_delay/4,baro,incident,0.2592147297147297
SS,SS/catalogue_delay/4,median_shift,incident,0.5256746031746031
SS,SS/catalogue_delay/4,nsigma,incident,0.47547807747807747
SS,SS/catalogue_delay/4,qarca,incident,0.9066666666666666
SS,SS/catalogue_delay/4,qarca_no_incident_train,incident,0.5283333333333333
SS,SS/catalogue_delay/4,qarca_no_quality,incident,0.594
SS,SS/catalogue_delay/4,qarca_no_quality_original,incident,0.5266666666666666
SS,SS/catalogue_delay/4,qarca_original_train,incident,0.4986666666666666
SS,SS/catalogue_delay/4,qarca_quality_only,incident,0.35250000000000004
SS,SS/catalogue_delay/4,qarca_structural_only,incident,0.33333333333333326
SS,SS/catalogue_delay/5,baro,incident,0.21221418691387728
SS,SS/catalogue_delay/5,median_shift,incident,0.29072252747252747
SS,SS/catalogue_delay/5,nsigma,incident,0.44095889688227147
SS,SS/catalogue_delay/5,qarca,incident,1.0
SS,SS/catalogue_delay/5,qarca_no_incident_train,incident,0.42278571428571426
SS,SS/catalogue_delay/5,qarca_no_quality,incident,0.3800714285714286
SS,SS/catalogue_delay/5,qarca_no_quality_original,incident,0.4384523809523809
SS,SS/catalogue_delay/5,qarca_original_train,incident,0.1948611617141029
SS,SS/catalogue_delay/5,qarca_quality_only,incident,0.8076190476190477
SS,SS/catalogue_delay/5,qarca_structural_only,incident,0.33333333333333326
SS,SS/catalogue_disk/1,baro,incident,0.17648599439775908
SS,SS/catalogue_disk/1,median_shift,incident,0.4693298923298923
SS,SS/catalogue_disk/1,nsigma,incident,0.17539883645765994
SS,SS/catalogue_disk/1,qarca,incident,1.0
SS,SS/catalogue_disk/1,qarca_no_incident_train,incident,0.6513333333333333
SS,SS/catalogue_disk/1,qarca_no_quality,incident,0.8200000000000001
SS,SS/catalogue_disk/1,qarca_no_quality_original,incident,0.611
SS,SS/catalogue_disk/1,qarca_original_train,incident,0.525017316017316
SS,SS/catalogue_disk/1,qarca_quality_only,incident,0.6642857142857143
SS,SS/catalogue_disk/1,qarca_structural_only,incident,0.33333333333333326
SS,SS/catalogue_disk/2,baro,incident,0.18268348318348318
SS,SS/catalogue_disk/2,median_shift,incident,0.4526113331113331
SS,SS/catalogue_disk/2,nsigma,incident,0.20508602508602508
SS,SS/catalogue_disk/2,qarca,incident,1.0
SS,SS/catalogue_disk/2,qarca_no_incident_train,incident,0.894
SS,SS/catalogue_disk/2,qarca_no_quality,incident,0.9450000000000001
SS,SS/catalogue_disk/2,qarca_no_quality_original,incident,0.7073333333333334
SS,SS/catalogue_disk/2,qarca_original_train,incident,0.5746666666666667
SS,SS/catalogue_disk/2,qarca_quality_only,incident,0.6599999999999999
SS,SS/catalogue_disk/2,qarca_structural_only,incident,0.33333333333333326
SS,SS/catalogue_disk/3,baro,incident,0.17756322882483871
SS,SS/catalogue_disk/3,median_shift,incident,0.49679551820728285
SS,SS/catalogue_disk/3,nsigma,incident,0.24774297924297922
SS,SS/catalogue_disk/3,qarca,incident,1.0
SS,SS/catalogue_disk/3,qarca_no_incident_train,incident,0.9066666666666667
SS,SS/catalogue_disk/3,qarca_no_quality,incident,0.8633333333333334
SS,SS/catalogue_disk/3,qarca_no_quality_original,incident,0.8313333333333333
SS,SS/catalogue_disk/3,qarca_original_train,incident,0.6001880341880342
SS,SS/catalogue_disk/3,qarca_quality_only,incident,0.7442857142857142
SS,SS/catalogue_disk/3,qarca_structural_only,incident,0.33333333333333326
SS,SS/catalogue_disk/4,baro,incident,0.24907936507936507
SS,SS/catalogue_disk/4,median_shift,incident,0.6358333333333333
SS,SS/catalogue_disk/4,nsigma,incident,0.885
SS,SS/catalogue_disk/4,qarca,incident,1.0
SS,SS/catalogue_disk/4,qarca_no_incident_train,incident,1.0
SS,SS/catalogue_disk/4,qarca_no_quality,incident,1.0
SS,SS/catalogue_disk/4,qarca_no_quality_original,incident,1.0
SS,SS/catalogue_disk/4,qarca_original_train,incident,0.6950000000000001
SS,SS/catalogue_disk/4,qarca_quality_only,incident,0.14238095238095233
SS,SS/catalogue_disk/4,qarca_structural_only,incident,0.33333333333333326
SS,SS/catalogue_disk/5,baro,incident,0.3092756769374416
