system,mechanism,rate,method,incidents,reciprocal_rank,reciprocal_rank_sd,avg_at_5,hit_at_1,hit_at_3,hit_at_5,normalized_rank,elapsed_ms,realized_rate,reciprocal_rank_se
TT,incident,0.1,median_shift,125,0.14920865247045093,0.1692492371066123,0.12928,0.033600000000000005,0.1328,0.224,0.22194798938558888,196.82934632049873,0.09999991077141893,0.015138111972414596
TT,incident,0.1,nsigma,125,0.46336017672352703,0.3867365582436235,0.48848,0.3416,0.4952,0.6072000000000001,0.12604417228005713,574.5251670399681,0.09999991077141893,0.03459076934468195
TT,incident,0.1,qarca,125,0.8188781507381507,0.3011043996317512,0.85888,0.7312000000000001,0.8816,0.9328,0.013553459889773418,1030.0947655202822,0.09999991077141893,0.02693159623603433
TT,incident,0.1,qarca_no_incident_train,125,0.580718001764458,0.38015970078243994,0.6020800000000001,0.46,0.616,0.7024,0.053648336395182676,1029.567130239727,0.09999991077141893,0.034002517330220625
TT,incident,0.1,qarca_no_quality,125,0.4032626430536791,0.38378226270581633,0.4096,0.284,0.4184,0.5207999999999999,0.10181294141661562,1029.4241854389197,0.09999991077141893,0.03432652911875551
TT,incident,0.1,qarca_no_quality_original,125,0.48730115796137574,0.38783247672139415,0.5024,0.3664,0.5048,0.6192000000000001,0.07528458869156969,1029.3777892809826,0.09999991077141893,0.03468879127324568
TT,incident,0.1,qarca_original_train,125,0.3113220592953037,0.4041616427566495,0.29231999999999997,0.2512,0.2944,0.3336,0.2429410083690549,1029.6539747204165,0.09999991077141893,0.03614931628407415
TT,incident,0.1,qarca_quality_only,125,0.6132403506278798,0.37725841934332066,0.6752,0.46,0.7384,0.7767999999999999,0.04586682996529903,1029.1013112805317,0.09999991077141893,0.03374301882943146
TT,incident,0.1,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,1028.9490907199681,0.09999991077141893,0.033690659928441224
TT,incident,0.3,baro,125,0.06670661704146219,0.13615618801592197,0.0376,0.016,0.033600000000000005,0.0688,0.5183900387834253,686.9738355202601,0.3000000858154968,0.01217817967843375
TT,incident,0.3,median_shift,125,0.06994945936661522,0.07012825809010964,0.035840000000000004,0.012,0.039200000000000006,0.0592,0.3853833027148398,202.81320088081992,0.3000000858154968,0.006272462089325389
TT,incident,0.3,nsigma,125,0.05832589560349616,0.09023486943832086,0.03248,0.0032,0.032799999999999996,0.056799999999999996,0.5127144315166361,572.852340320265,0.3000000858154968,0.008070852080196148
TT,incident,0.3,qarca,125,0.7328152188953416,0.3288459242468624,0.78512,0.6136,0.804,0.9024,0.02206540110226576,1059.503579278849,0.3000000858154968,0.029412873629589224
TT,incident,0.3,qarca_no_incident_train,125,0.26930837582469536,0.27228975376803005,0.26,0.13040000000000002,0.2672,0.3624,0.12288042457644414,1058.9662102398463,0.3000000858154968,0.024354335960079788
TT,incident,0.3,qarca_no_quality,125,0.1590292025267568,0.1471694692487034,0.13296,0.0232,0.1288,0.2496,0.14944976525821593,1058.8563753598369,0.3000000858154968,0.013163237498106627
TT,incident,0.3,qarca_no_quality_original,125,0.13893075828816231,0.15568612594778522,0.10768000000000001,0.0248,0.1024,0.19279999999999997,0.18711867728107773,1058.7620766386856,0.3000000858154968,0.013924990430913664
TT,incident,0.3,qarca_original_train,125,0.046240431105153273,0.04664233007500272,0.00944,0.0,0.010399999999999998,0.016,0.432018779342723,1059.0491205587982,0.3000000858154968,0.004171816827067558
TT,incident,0.3,qarca_quality_only,125,0.6832638901457322,0.36609605342895346,0.732,0.5608,0.7647999999999999,0.8368,0.034940028577260654,1058.490301758889,0.3000000858154968,0.0327446264704614
TT,incident,0.3,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,1058.3408051190897,0.3000000858154968,0.033690659928441224
TT,incident,0.5,baro,125,0.06787451647303741,0.1356107703618378,0.037759999999999995,0.016800000000000002,0.0312,0.06720000000000001,0.5355246376811594,669.0533563199918,0.5000000144286959,0.012129396040407322
TT,incident,0.5,median_shift,125,0.05967947205521215,0.05802122698362359,0.02512,0.009600000000000001,0.026400000000000003,0.04,0.4085686058379261,198.8927315208595,0.5000000144286959,0.0051895763069330966
TT,incident,0.5,nsigma,125,0.05840060403577795,0.08083809629552562,0.03456,0.0048000000000000004,0.032799999999999996,0.0632,0.5494185752194326,567.8320116003509,0.5000000144286959,0.007230379139538768
TT,incident,0.5,qarca,125,0.6460038564845314,0.3413313944460163,0.69696,0.5144,0.7272000000000001,0.8168,0.03656452337211675,1081.6825200808235,0.5000000144286959,0.030529608033443463
TT,incident,0.5,qarca_no_incident_train,125,0.2125217719786998,0.2119862051732683,0.19424,0.0792,0.1976,0.308,0.14273753827311694,1081.18180088019,0.5000000144286959,0.018960622602385818
TT,incident,0.5,qarca_no_quality,125,0.1407894602654447,0.15381028781987632,0.10560000000000001,0.0256,0.1,0.19519999999999998,0.17364849969381504,1081.066004239954,0.5000000144286959,0.013757210368162055
TT,incident,0.5,qarca_no_quality_original,125,0.11787246655104072,0.148081737667398,0.07168000000000001,0.024,0.068,0.1256,0.21378191467646457,1081.0085615197197,0.5000000144286959,0.013244833266023721
TT,incident,0.5,qarca_original_train,125,0.053363458755176126,0.04783175237399361,0.00944,0.0,0.0088,0.018400000000000003,0.36247903653806895,1081.2434196805116,0.5000000144286959,0.004278201991647466
TT,incident,0.5,qarca_quality_only,125,0.6681775044673895,0.37136845737151586,0.71312,0.5496,0.732,0.8144,0.04155901204327413,1080.7212339201476,0.5000000144286959,0.03321620461527769
TT,incident,0.5,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,1080.5467355994042,0.5000000144286959,0.033690659928441224
TT,none,0.0,baro,125,0.31684351448345255,0.32986970628926193,0.3232,0.16,0.336,0.448,0.0950806286997346,810.9171199998818,0.0,0.02950444347922718
TT,none,0.0,median_shift,125,0.1903191617688185,0.19647509487287906,0.1904,0.032,0.224,0.312,0.12781710553174114,195.0827991985716,0.0,0.01757326672085912
TT,none,0.0,nsigma,125,0.6747928571428571,0.35406035192140467,0.752,0.52,0.776,0.92,0.023420289855072458,693.6215920057148,0.0,0.031668120601350366
TT,none,0.0,qarca,125,0.8302222222222222,0.2974406292307163,0.8767999999999999,0.744,0.904,0.976,0.009275362318840576,1155.6986088007689,0.0,0.026603898649207702
TT,none,0.0,qarca_no_incident_train,125,0.8416153846153847,0.2954066919982256,0.8816,0.768,0.904,0.976,0.009623188405797099,1151.6232048012316,0.0,0.026421977772655026
TT,none,0.0,qarca_no_quality,125,0.8615426573426573,0.28766296282063514,0.8896000000000001,0.8,0.904,0.944,0.012173913043478255,1151.423250400927,0.0,0.025729357579037392
TT,none,0.0,qarca_no_quality_original,125,0.8091828282828283,0.3153398799874661,0.856,0.72,0.872,0.96,0.012521739130434778,1151.4295480018482,0.0,0.028204856306743988
TT,none,0.0,qarca_original_train,125,0.8120034632034632,0.310825767944568,0.8608,0.72,0.88,0.96,0.011478260869565214,1151.8349199993536,0.0,0.027801101851305163
TT,none,0.0,qarca_quality_only,125,0.30892335752374867,0.3987817404734912,0.2768,0.24,0.264,0.312,0.1962180036742192,1151.2023920025676,0.0,0.03566812319537622
TT,none,0.0,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,1150.8428352018818,0.0,0.033690659928441224
TT,point,0.1,baro,125,0.31569759441231804,0.3316456956211953,0.31792000000000004,0.16319999999999998,0.32480000000000003,0.44480000000000003,0.09644580526638086,723.2389585592318,0.09999991077141893,0.029663292794167878
TT,point,0.1,median_shift,125,0.18836478945332422,0.19119476355322795,0.18608000000000002,0.0296,0.2216,0.308,0.1274643804858134,201.2526754397433,0.09999991077141893,0.017100979529880676
TT,point,0.1,nsigma,125,0.6754053823953824,0.35348359929689566,0.75328,0.5216000000000001,0.7767999999999999,0.9248,0.023373913043478255,598.7720495189075,0.09999991077141893,0.03161653427836622
TT,point,0.1,qarca,125,0.8320578354978355,0.2887663326100153,0.87776,0.7456,0.9047999999999999,0.9768,0.00933333333333333,1139.9793115998152,0.09999991077141893,0.025828045973172335
TT,point,0.1,qarca_no_incident_train,125,0.8417755155955156,0.2908003664546125,0.8832000000000001,0.7656000000000001,0.9024,0.9776,0.009437681159420286,1139.4639575186186,0.09999991077141893,0.02600997549097452
TT,point,0.1,qarca_no_quality,125,0.8598102437431849,0.28577000410268505,0.88864,0.7984,0.9016000000000001,0.9472,0.012637681159420286,1139.2551779998932,0.09999991077141893,0.0255600462041599
TT,point,0.1,qarca_no_quality_original,125,0.8082271317571317,0.31487841258068133,0.85536,0.7192000000000001,0.8687999999999999,0.9616,0.012417391304347821,1139.2525072798132,0.09999991077141893,0.028163581407105138
TT,point,0.1,qarca_original_train,125,0.8142026506826506,0.30713321487282963,0.8609600000000001,0.724,0.8767999999999999,0.9544,0.011779710144927532,1139.54990295982,0.09999991077141893,0.027470829864147856
TT,point,0.1,qarca_quality_only,125,0.35958415890996975,0.3774982951131793,0.3456,0.26639999999999997,0.344,0.424,0.13885135741988158,1138.9772052783985,0.09999991077141893,0.03376447397053382
TT,point,0.1,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,1138.8036379180382,0.09999991077141893,0.033690659928441224
TT,point,0.3,baro,125,0.3157856932543637,0.3311004278081527,0.31456,0.168,0.324,0.44,0.09724384568279237,726.0944247998298,0.3000000858154968,0.029614522558331642
TT,point,0.3,median_shift,125,0.18738538092445847,0.18999737249467638,0.18384,0.0288,0.2152,0.30319999999999997,0.1285281077770973,199.28570384010672,0.3000000858154968,0.016993881617777807
TT,point,0.3,nsigma,125,0.6759335057815893,0.35253270352122607,0.7550399999999999,0.5216000000000001,0.78,0.9296,0.023373913043478255,600.5535007995088,0.3000000858154968,0.03153148357460964
TT,point,0.3,qarca,125,0.84362227994228,0.27248250377460176,0.88864,0.7616,0.9144,0.9783999999999999,0.00868405797101449,1120.3531770410482,0.3000000858154968,0.0243715760447741
TT,point,0.3,qarca_no_incident_train,125,0.8433634987234988,0.28096133785932287,0.88624,0.7664,0.9104,0.9768,0.009449275362318838,1119.7968747199047,0.3000000858154968,0.025129946020109244
TT,point,0.3,qarca_no_quality,125,0.8616954367854368,0.2796562090377949,0.88976,0.8016,0.904,0.9448,0.013101449275362316,1119.6014538394288,0.3000000858154968,0.02501321174953602
TT,point,0.3,qarca_no_quality_original,125,0.8111629529294235,0.3088075575087465,0.85568,0.7232000000000001,0.8736,0.9552,0.01255652173913043,1119.5891596790402,0.3000000858154968,0.02762058762220931
TT,point,0.3,qarca_original_train,125,0.81597129642168,0.30368147191417794,0.85552,0.7336,0.864,0.948,0.01271884057971014,1119.8587935197168,0.3000000858154968,0.0271620965882918
TT,point,0.3,qarca_quality_only,125,0.34388573888893753,0.35525868836940744,0.33648,0.2384,0.3376,0.42160000000000003,0.13780020412329044,1119.2704083197284,0.3000000858154968,0.03177530307165636
TT,point,0.3,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,1119.1200790397356,0.3000000858154968,0.033690659928441224
TT,point,0.5,baro,125,0.3087675998520108,0.3257834160920572,0.30416000000000004,0.16319999999999998,0.31760000000000005,0.4248,0.09893006736068582,719.9027074409648,0.5000000144286959,0.029138954572957548
TT,point,0.5,median_shift,125,0.1864412050046897,0.18816271588796474,0.18431999999999998,0.027200000000000002,0.212,0.3024,0.1295168809961216,195.472152400529,0.5000000144286959,0.016829784942258754
TT,point,0.5,nsigma,125,0.6760441931683517,0.34959265697063524,0.75664,0.52,0.7832,0.9328,0.023060869565217385,596.5607015219517,0.5000000144286959,0.03126851781684424
TT,point,0.5,qarca,125,0.8549048862248863,0.25853192207495257,0.8956799999999999,0.7776000000000001,0.92,0.9703999999999999,0.008498550724637679,6713.355648000865,0.5000000144286959,0.023123798084530897
TT,point,0.5,qarca_no_incident_train,125,0.8464220290820291,0.2748912121780013,0.88944,0.768,0.9176,0.9712000000000001,0.00919420289855072,6712.860826640576,0.5000000144286959,0.024587017473893153
TT,point,0.5,qarca_no_quality,125,0.8595987625446448,0.27390458297900233,0.8865599999999999,0.7984,0.9,0.94,0.013344927536231881,6712.665131679363,0.5000000144286959,0.024498770675591242
TT,point,0.5,qarca_no_quality_original,125,0.8133318659118659,0.3040679752181354,0.85824,0.7248,0.8736,0.9544,0.012347826086956518,6712.637413279013,0.5000000144286959,0.027196666494738887
TT,point,0.5,qarca_original_train,125,0.8044311891376598,0.30918720041147457,0.84384,0.7183999999999999,0.8568,0.9384,0.014747826086956517,6712.867331841076,0.5000000144286959,0.027654543915716322
TT,point,0.5,qarca_quality_only,125,0.3197158393078856,0.3265752965155151,0.31872,0.2016,0.3352,0.4096,0.13717509695856295,6712.348667680007,0.5000000144286959,0.029209782511233677
TT,point,0.5,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,6712.173044558894,0.5000000144286959,0.033690659928441224
TT,stream,0.1,baro,125,0.3199089777221477,0.31599871663595847,0.32480000000000003,0.1648,0.33039999999999997,0.456,0.09183245560318429,672.1392630402464,0.09997439378542888,0.028263784448027872
TT,stream,0.1,median_shift,125,0.20154629490617562,0.20289047153898812,0.20016,0.04,0.2312,0.32480000000000003,0.12062755664421307,184.86854944014922,0.09997439378542888,0.01814707545392655
TT,stream,0.1,nsigma,125,0.6723124261485931,0.3402903638688551,0.75312,0.5127999999999999,0.78,0.92,0.023636007348438452,559.1034457602539,0.09997439378542888,0.030436495427955932
TT,stream,0.1,qarca,125,0.83308318935966,0.2751610085374292,0.87776,0.7487999999999999,0.9024,0.9632000000000001,0.010388405797101447,999.080339278467,0.09997439378542888,0.024611148793883666
TT,stream,0.1,qarca_no_incident_train,125,0.8313217951386493,0.2814345859314415,0.8784,0.7464,0.9047999999999999,0.968,0.010863768115942026,998.5607808006462,0.09997439378542888,0.025172274614488364
TT,stream,0.1,qarca_no_quality,125,0.8504902959441659,0.27774932714934186,0.8798400000000001,0.7856000000000001,0.9016000000000001,0.9336,0.014017064707083074,998.4116741590202,0.09997439378542888,0.02484265504843025
TT,stream,0.1,qarca_no_quality_original,125,0.8090978247127903,0.30196050898762095,0.8552000000000001,0.7183999999999999,0.8736,0.9592,0.012463768115942025,998.338568159286,0.09997439378542888,0.027008168984670265
TT,stream,0.1,qarca_original_train,125,0.8098331395140806,0.2857184369231604,0.85264,0.7192000000000001,0.868,0.9472,0.01298485405184731,998.5941346389707,0.09997439378542888,0.0255554338954069
TT,stream,0.1,qarca_quality_only,125,0.1674624100551752,0.1440528412564775,0.1432,0.052,0.14880000000000002,0.2376,0.1738224127372933,998.0632936782204,0.09997439378542888,0.012884477816058795
TT,stream,0.1,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,997.9599227993749,0.09997439378542888,0.033690659928441224
TT,stream,0.3,baro,125,0.31578053685548807,0.27598306311093806,0.31664,0.15919999999999998,0.31760000000000005,0.4568,0.089634945907328,553.2426331197378,0.299950371746694,0.02468467559018688
TT,stream,0.3,median_shift,125,0.22238413764759632,0.2005716211436096,0.22096000000000002,0.0496,0.24080000000000001,0.356,0.10693970197999589,151.32215616120956,0.299950371746694,0.017939671169377808
TT,stream,0.3,nsigma,125,0.6581388216740004,0.3095462136953168,0.7339199999999999,0.4992,0.7592000000000001,0.8984,0.026833067973055718,469.6548143188935,0.299950371746694,0.02768665504001619
TT,stream,0.3,qarca,125,0.8230005390515917,0.26462024920490274,0.86288,0.7392000000000001,0.884,0.948,0.012149418248622163,859.8631064005662,0.299950371746694,0.023668354617803887
TT,stream,0.3,qarca_no_incident_train,125,0.8282900948226181,0.2616867356332047,0.8727999999999999,0.7416,0.8984,0.956,0.011419310063278216,859.3362923194188,0.299950371746694,0.023405973187434488
TT,stream,0.3,qarca_no_quality,125,0.8305118696358755,0.2520184632695055,0.86672,0.752,0.8856,0.932,0.016134558073076132,859.1801547996699,0.299950371746694,0.022541216618225928
TT,stream,0.3,qarca_no_quality_original,125,0.7904377894697895,0.2770645992313869,0.8414400000000001,0.6872,0.8623999999999999,0.9408,0.014964196774852006,859.1823881597724,0.299950371746694,0.02478141112160468
TT,stream,0.3,qarca_original_train,125,0.7559957977510645,0.2730629683888494,0.80128,0.6496000000000001,0.832,0.8927999999999999,0.020889977546438045,859.418768079346,0.299950371746694,0.02442349437821374
TT,stream,0.3,qarca_quality_only,125,0.15719273958972046,0.11408169209654961,0.12336,0.044800000000000006,0.1192,0.2024,0.1762085323535415,858.8422513600905,0.299950371746694,0.010203776740643418
TT,stream,0.3,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,858.7078906400129,0.299950371746694,0.033690659928441224
TT,stream,0.5,baro,125,0.3048836999069922,0.22071639792116937,0.30304000000000003,0.1456,0.308,0.4472,0.09366662584200855,464.0056827203836,0.4999413019278459,0.01974147478002512
TT,stream,0.5,median_shift,125,0.24174862561715588,0.18629576550793572,0.24480000000000002,0.06080000000000001,0.25839999999999996,0.4064,0.09990675648091443,126.94954736088403,0.4999413019278459,0.016662799823844197
TT,stream,0.5,nsigma,125,0.6122350605578127,0.25795637868440807,0.6864,0.4456,0.7152000000000001,0.852,0.03974803021024698,404.2732220788952,0.4999413019278459,0.02307231991872057
TT,stream,0.5,qarca,125,0.8055833670299429,0.22934565066105694,0.85312,0.7104,0.8784,0.9392,0.014747336191059396,743.1704807200003,0.4999413019278459,0.020513298608881715
TT,stream,0.5,qarca_no_incident_train,125,0.8085927687289245,0.23523062740983852,0.8603200000000001,0.7096,0.8904,0.944,0.015294223310879767,742.6337530413642,0.4999413019278459,0.021039666931132968
TT,stream,0.5,qarca_no_quality,125,0.7929259452233606,0.23488070806906583,0.83488,0.7016,0.8616,0.9072,0.020595876709532553,742.5021999220364,0.4999413019278459,0.02100836919382858
TT,stream,0.5,qarca_no_quality_original,125,0.7312435901116247,0.2442640975739484,0.78672,0.6127999999999999,0.8168,0.904,0.02481632986323739,742.4615185610019,0.4999413019278459,0.021847645065519603
TT,stream,0.5,qarca_original_train,125,0.6671872211600286,0.2435420362845619,0.71072,0.5488,0.7343999999999999,0.8264,0.04133790569503979,742.7380060808267,0.4999413019278459,0.021783061940440027
TT,stream,0.5,qarca_quality_only,125,0.1556095559267871,0.0872223064977834,0.12864,0.0424,0.132,0.21120000000000003,0.1873149622371912,742.1351652018726,0.4999413019278459,0.007801400259334611
TT,stream,0.5,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,741.9819557602052,0.4999413019278459,0.033690659928441224
