system,fault,mechanism,rate,method,incidents,reciprocal_rank,reciprocal_rank_sd,avg_at_5,hit_at_1,hit_at_3,hit_at_5,normalized_rank,elapsed_ms,realized_rate,reciprocal_rank_se
OB,loss,stream,0.3,qarca_quality_only,25,0.26972673992673996,0.10705481280833737,0.25920000000000004,0.08800000000000001,0.244,0.46399999999999997,0.4053333333333333,49.476357200648636,0.3050847457627119,0.021410962561667475
OB,loss,stream,0.3,qarca_structural_only,25,0.156,0.10170764201594903,0.144,0.0,0.24,0.24,0.61,49.37735159834847,0.3050847457627119,0.020341528403189806
OB,loss,stream,0.5,baro,25,0.5207324453324453,0.19384241571176794,0.6152,0.32,0.632,0.828,0.20733333333333334,47.10142319975421,0.5084745762711864,0.03876848314235359
OB,loss,stream,0.5,median_shift,25,0.4749359085359085,0.20490961947938857,0.5616,0.264,0.616,0.772,0.2373333333333333,9.402862797956914,0.5084745762711864,0.040981923895877716
OB,loss,stream,0.5,nsigma,25,0.5198389832389833,0.21025571747407368,0.6096,0.32,0.648,0.8160000000000001,0.20666666666666664,41.031487197615206,0.5084745762711864,0.04205114349481474
OB,loss,stream,0.5,qarca,25,0.5143078366078366,0.19907322304778396,0.5928,0.312,0.62,0.812,0.19799999999999998,43.62022000038996,0.5084745762711864,0.03981464460955679
OB,loss,stream,0.5,qarca_no_incident_train,25,0.5242177489177489,0.21469948548238932,0.6032,0.32799999999999996,0.644,0.804,0.198,43.375171600375324,0.5084745762711864,0.042939897096477865
OB,loss,stream,0.5,qarca_no_quality,25,0.5035301587301587,0.1845304162212614,0.584,0.292,0.632,0.772,0.20566666666666666,43.21740199904889,0.5084745762711864,0.03690608324425228
OB,loss,stream,0.5,qarca_no_quality_original,25,0.5357137085137085,0.19678371601667669,0.6048,0.344,0.6679999999999999,0.752,0.21,43.189130801241845,0.5084745762711864,0.039356743203335334
OB,loss,stream,0.5,qarca_original_train,25,0.32149977799977797,0.10446207349063225,0.32799999999999996,0.14400000000000002,0.32799999999999996,0.52,0.3883333333333333,43.404709600145,0.5084745762711864,0.02089241469812645
OB,loss,stream,0.5,qarca_quality_only,25,0.2438228327228327,0.08055841873904108,0.2456,0.04,0.23600000000000002,0.452,0.41,42.952763601904735,0.5084745762711864,0.016111683747808216
OB,loss,stream,0.5,qarca_structural_only,25,0.156,0.10170764201594903,0.144,0.0,0.24,0.24,0.61,42.842777201207355,0.5084745762711864,0.020341528403189806
OB,mem,burst,0.1,baro,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,62.5314564013388,0.1,0.0
OB,mem,burst,0.1,median_shift,25,0.7586666666666666,0.23815066815094338,0.8944,0.54,1.0,1.0,0.043999999999999984,11.665692400420085,0.1,0.04763013363018868
OB,mem,burst,0.1,nsigma,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.942088002339005,0.1,0.0
OB,mem,burst,0.1,qarca,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,48.42069160286337,0.1,0.02
OB,mem,burst,0.1,qarca_no_incident_train,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,48.15708600031212,0.1,0.02
OB,mem,burst,0.1,qarca_no_quality,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,47.99790240288712,0.1,0.02
OB,mem,burst,0.1,qarca_no_quality_original,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,47.98150600283407,0.1,0.02
OB,mem,burst,0.1,qarca_original_train,25,0.9523333333333334,0.08414603707576225,0.9792000000000001,0.9079999999999999,0.996,1.0,0.008666666666666663,48.21260560094379,0.1,0.01682920741515245
OB,mem,burst,0.1,qarca_quality_only,25,0.25623650793650793,0.052748968596140956,0.2768,0.044000000000000004,0.268,0.52,0.3796666666666667,47.74283280479722,0.1,0.010549793719228191
OB,mem,burst,0.1,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,47.63312960136682,0.1,0.0
OB,mem,burst,0.3,baro,25,0.938,0.07645502187803213,0.972,0.884,1.0,1.0,0.01166666666666666,60.69732039910741,0.3,0.015291004375606427
OB,mem,burst,0.3,median_shift,25,0.69,0.23592312778153446,0.8495999999999999,0.44,0.976,1.0,0.06266666666666663,11.329985599033535,0.3,0.04718462555630689
OB,mem,burst,0.3,nsigma,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.56290519819595,0.3,0.0
OB,mem,burst,0.3,qarca,25,0.9511333333333333,0.0859030461237163,0.9752,0.912,0.992,1.0,0.01033333333333333,45.101167598040774,0.3,0.017180609224743258
OB,mem,burst,0.3,qarca_no_incident_train,25,0.972,0.10111874208078342,0.9887999999999999,0.9440000000000001,1.0,1.0,0.004666666666666665,44.82483679940924,0.3,0.020223748416156685
OB,mem,burst,0.3,qarca_no_quality,25,0.978,0.1000832986400162,0.9912000000000001,0.956,1.0,1.0,0.0036666666666666653,44.67097319965251,0.3,0.02001665972800324
OB,mem,burst,0.3,qarca_no_quality_original,25,0.976,0.10115993936995678,0.9904000000000001,0.9520000000000001,1.0,1.0,0.003999999999999998,44.6559387978632,0.3,0.020231987873991355
OB,mem,burst,0.3,qarca_original_train,25,0.8346825396825396,0.13152177796897718,0.8952,0.728,0.932,0.98,0.04499999999999999,44.8765243969392,0.3,0.026304355593795438
OB,mem,burst,0.3,qarca_quality_only,25,0.28386872016872017,0.08328078693097626,0.28800000000000003,0.1,0.292,0.48,0.405,44.42491839919239,0.3,0.016656157386195254
OB,mem,burst,0.3,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,44.30923479772173,0.3,0.0
OB,mem,burst,0.5,baro,25,0.8923333333333333,0.11120447466350075,0.9464,0.8079999999999999,0.988,1.0,0.022333333333333327,60.36959039745852,0.5,0.02224089493270015
OB,mem,burst,0.5,median_shift,25,0.47603809523809526,0.12853862897324678,0.6576000000000001,0.18400000000000002,0.748,0.98,0.14299999999999996,11.132845199434087,0.5,0.025707725794649354
OB,mem,burst,0.5,nsigma,25,0.9526666666666667,0.058020989177927536,0.9776,0.912,0.992,1.0,0.00933333333333333,50.05776000372134,0.5,0.011604197835585507
OB,mem,burst,0.5,qarca,25,0.8840380952380953,0.12185128105144219,0.9392,0.792,0.968,0.996,0.02566666666666666,45.74367040209472,0.5,0.02437025621028844
OB,mem,burst,0.5,qarca_no_incident_train,25,0.9386666666666666,0.10019887631513048,0.9728,0.884,1.0,1.0,0.011333333333333329,45.47070039995015,0.5,0.020039775263026097
OB,mem,burst,0.5,qarca_no_quality,25,0.9533333333333333,0.11211353372561426,0.9808,0.9079999999999999,1.0,1.0,0.007999999999999997,45.33333439962007,0.5,0.022422706745122853
OB,mem,burst,0.5,qarca_no_quality_original,25,0.9226666666666666,0.0978803124001735,0.9664,0.852,1.0,1.0,0.013999999999999995,45.275942001491785,0.5,0.0195760624800347
OB,mem,burst,0.5,qarca_original_train,25,0.8148666666666666,0.13924475520410762,0.8960000000000001,0.684,0.9520000000000001,0.996,0.04333333333333332,45.5317140026018,0.5,0.027848951040821524
OB,mem,burst,0.5,qarca_quality_only,25,0.28088864468864466,0.09226348434419307,0.248,0.124,0.23199999999999998,0.4,0.4393333333333333,45.07986280322075,0.5,0.018452696868838613
OB,mem,burst,0.5,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,44.96845239843242,0.5,0.0
OB,mem,incident,0.1,baro,25,0.9628,0.11977478866606281,0.9768000000000001,0.94,0.98,1.0,0.009666666666666664,64.07588599738665,0.1,0.023954957733212563
OB,mem,incident,0.1,median_shift,25,0.7498666666666667,0.2714270927278017,0.8592,0.5720000000000001,0.9279999999999999,0.992,0.05866666666666665,11.669361999025568,0.1,0.054285418545560335
OB,mem,incident,0.1,nsigma,25,0.995,0.024999999999999998,0.9968,0.992,0.996,1.0,0.0013333333333333333,51.58771680062637,0.1,0.004999999999999999
OB,mem,incident,0.1,qarca,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,48.71169520332478,0.1,0.0
OB,mem,incident,0.1,qarca_no_incident_train,25,0.9926666666666667,0.03666666666666666,0.9944,0.988,0.996,0.996,0.002333333333333333,48.43680600379594,0.1,0.007333333333333332
OB,mem,incident,0.1,qarca_no_quality,25,0.9551000000000001,0.11942917861102328,0.9656,0.932,0.968,0.988,0.014999999999999998,48.2792512034066,0.1,0.02388583572220466
OB,mem,incident,0.1,qarca_no_quality_original,25,0.986,0.06999999999999998,0.9864,0.98,0.988,0.988,0.005666666666666666,48.26366160484031,0.1,0.013999999999999995
OB,mem,incident,0.1,qarca_original_train,25,0.5057027750027749,0.42499280288909075,0.48960000000000004,0.408,0.49200000000000005,0.552,0.3653333333333333,48.48759040306322,0.1,0.08499856057781816
OB,mem,incident,0.1,qarca_quality_only,25,0.858,0.21874642854227364,0.9432,0.716,1.0,1.0,0.02366666666666666,48.01291160332039,0.1,0.043749285708454724
OB,mem,incident,0.1,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,47.874172802781686,0.1,0.0
OB,mem,incident,0.3,baro,25,0.42779459429459427,0.37784698442593523,0.4152,0.29600000000000004,0.41600000000000004,0.528,0.36666666666666664,62.51039960072376,0.3,0.07556939688518705
OB,mem,incident,0.3,median_shift,25,0.5006705627705628,0.3147334618266314,0.564,0.3,0.612,0.716,0.244,11.858352398499846,0.3,0.06294669236532628
OB,mem,incident,0.3,nsigma,25,0.5654,0.3449277003749839,0.6175999999999999,0.396,0.62,0.7959999999999999,0.18566666666666667,51.73820600146428,0.3,0.06898554007499677
OB,mem,incident,0.3,qarca,25,0.996,0.019999999999999993,0.9984000000000001,0.992,1.0,1.0,0.0006666666666666664,45.57328760321252,0.3,0.003999999999999998
OB,mem,incident,0.3,qarca_no_incident_train,25,0.7527904761904761,0.3548823386047696,0.7744,0.664,0.768,0.868,0.10466666666666667,45.348035199567676,0.3,0.07097646772095392
OB,mem,incident,0.3,qarca_no_quality,25,0.6561714285714285,0.3627375728732226,0.6912,0.532,0.6679999999999999,0.848,0.14566666666666667,45.17469360330142,0.3,0.07254751457464452
OB,mem,incident,0.3,qarca_no_quality_original,25,0.6839444444444445,0.38980744137147577,0.688,0.5920000000000001,0.696,0.768,0.16266666666666665,45.153846801258624,0.3,0.07796148827429515
OB,mem,incident,0.3,qarca_original_train,25,0.2936227106227106,0.3749456182424565,0.2552,0.204,0.264,0.276,0.7053333333333334,45.373983200173825,0.3,0.0749891236484913
OB,mem,incident,0.3,qarca_quality_only,25,0.96,0.13844373104863458,0.9840000000000001,0.92,1.0,1.0,0.0066666666666666645,44.929921198869124,0.3,0.027688746209726917
OB,mem,incident,0.3,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,44.82037160056643,0.3,0.0
OB,mem,incident,0.5,baro,25,0.2013296148296148,0.10411556739154976,0.168,0.036000000000000004,0.16399999999999998,0.29600000000000004,0.539,59.36566679831594,0.5,0.02082311347830995
OB,mem,incident,0.5,median_shift,25,0.31815381285381283,0.24423996497131686,0.32159999999999994,0.14800000000000002,0.34,0.46,0.4396666666666667,11.782819202169776,0.5,0.04884799299426337
OB,mem,incident,0.5,nsigma,25,0.24064222444222444,0.151610497999846,0.20560000000000003,0.064,0.212,0.348,0.446,50.36425799992867,0.5,0.030322099599969198
OB,mem,incident,0.5,qarca,25,0.9486666666666665,0.16825080485196298,0.9688,0.9159999999999999,0.968,1.0,0.012999999999999998,44.82981559750624,0.5,0.0336501609703926
OB,mem,incident,0.5,qarca_no_incident_train,25,0.5188206349206349,0.32015682433695225,0.56,0.35200000000000004,0.584,0.732,0.22,44.559996800962836,0.5,0.06403136486739044
OB,mem,incident,0.5,qarca_no_quality,25,0.4576174603174603,0.2987768929497878,0.47759999999999997,0.28800000000000003,0.444,0.6679999999999999,0.253,44.38931600074284,0.5,0.05975537858995757
OB,mem,incident,0.5,qarca_no_quality_original,25,0.4087056277056277,0.31273693366667477,0.41359999999999997,0.244,0.424,0.568,0.31566666666666665,44.39791959733702,0.5,0.06254738673333496
OB,mem,incident,0.5,qarca_original_train,25,0.08445881895881893,0.006350117435016613,0.0,0.0,0.0,0.0,0.91,44.6290028009098,0.5,0.0012700234870033226
OB,mem,incident,0.5,qarca_quality_only,25,0.958,0.12556538801224906,0.9832000000000001,0.9159999999999999,1.0,1.0,0.0069999999999999975,44.18930159881711,0.5,0.025113077602449813
OB,mem,incident,0.5,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,44.0857215996366,0.5,0.0
OB,mem,none,0.0,baro,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,65.40875199483708,0.0,0.0
OB,mem,none,0.0,median_shift,25,0.7466666666666667,0.27267535981795615,0.888,0.52,1.0,1.0,0.046666666666666655,13.93900399794802,0.0,0.05453507196359123
OB,mem,none,0.0,nsigma,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,59.41412799526006,0.0,0.0
OB,mem,none,0.0,qarca,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,51.019387994892895,0.0,0.02
OB,mem,none,0.0,qarca_no_incident_train,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,50.436939999926835,0.0,0.02
OB,mem,none,0.0,qarca_no_quality,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,50.41496399324387,0.0,0.02
OB,mem,none,0.0,qarca_no_quality_original,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,50.36163599230349,0.0,0.02
OB,mem,none,0.0,qarca_original_train,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,50.620836003217846,0.0,0.02
OB,mem,none,0.0,qarca_quality_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,49.95123999193311,0.0,0.0
OB,mem,none,0.0,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,49.87658799160272,0.0,0.0
OB,mem,point,0.1,baro,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,65.49176879855804,0.1,0.0
OB,mem,point,0.1,median_shift,25,0.7340000000000001,0.2682453271830761,0.8824,0.496,1.0,1.0,0.048999999999999974,12.436111997812986,0.1,0.05364906543661522
OB,mem,point,0.1,nsigma,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,54.31743680033833,0.1,0.0
OB,mem,point,0.1,qarca,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,47.44356760312803,0.1,0.02
OB,mem,point,0.1,qarca_no_incident_train,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,47.243236399488524,0.1,0.02
OB,mem,point,0.1,qarca_no_quality,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,47.041806002147496,0.1,0.02
OB,mem,point,0.1,qarca_no_quality_original,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,47.011316801421344,0.1,0.02
OB,mem,point,0.1,qarca_original_train,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,47.304196004755795,0.1,0.02
OB,mem,point,0.1,qarca_quality_only,25,0.22007460317460317,0.04193316969648837,0.2336,0.0,0.228,0.488,0.3943333333333333,46.77132039796561,0.1,0.008386633939297675
OB,mem,point,0.1,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,46.65132960258052,0.1,0.0
OB,mem,point,0.3,baro,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,65.86489639990032,0.3,0.0
OB,mem,point,0.3,median_shift,25,0.736,0.27061657993059723,0.8815999999999999,0.504,1.0,1.0,0.04933333333333332,12.090509998146445,0.3,0.05412331598611945
OB,mem,point,0.3,nsigma,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,54.226903196424246,0.3,0.0
OB,mem,point,0.3,qarca,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,46.90568800107576,0.3,0.02
OB,mem,point,0.3,qarca_no_incident_train,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,46.71282240143046,0.3,0.02
OB,mem,point,0.3,qarca_no_quality,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,46.539345601340756,0.3,0.02
OB,mem,point,0.3,qarca_no_quality_original,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,46.506630001123995,0.3,0.02
OB,mem,point,0.3,qarca_original_train,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,46.73460440081544,0.3,0.02
OB,mem,point,0.3,qarca_quality_only,25,0.22742539682539684,0.05969386457832967,0.2144,0.032,0.212,0.424,0.41533333333333333,46.27391480235383,0.3,0.011938772915665934
OB,mem,point,0.3,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,46.169541601557285,0.3,0.0
OB,mem,point,0.5,baro,25,0.998,0.010000000000000012,0.9992,0.996,1.0,1.0,0.0003333333333333332,65.98250399716198,0.5,0.0020000000000000026
OB,mem,point,0.5,median_shift,25,0.7453333333333333,0.2653840682929247,0.8864,0.52,1.0,1.0,0.04733333333333332,12.01494719972834,0.5,0.053076813658584944
OB,mem,point,0.5,nsigma,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,53.69124079821631,0.5,0.0
OB,mem,point,0.5,qarca,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,48.92711760173552,0.5,0.02
OB,mem,point,0.5,qarca_no_incident_train,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,48.67230160115287,0.5,0.02
OB,mem,point,0.5,qarca_no_quality,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,48.49096320103854,0.5,0.02
OB,mem,point,0.5,qarca_no_quality_original,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,48.50055839982815,0.5,0.02
OB,mem,point,0.5,qarca_original_train,25,0.98,0.1,0.992,0.96,1.0,1.0,0.0033333333333333322,48.70787320029922,0.5,0.02
OB,mem,point,0.5,qarca_quality_only,25,0.231182683982684,0.04786968836104513,0.22399999999999998,0.036000000000000004,0.22399999999999998,0.42,0.4196666666666667,48.261688797036186,0.5,0.009573937672209026
OB,mem,point,0.5,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,48.14969919901341,0.5,0.0
OB,mem,stream,0.1,baro,25,0.9840000000000001,0.03023059524536177,0.992,0.972,1.0,1.0,0.0033333333333333314,56.70272279949859,0.10204081632653059,0.006046119049072355
OB,mem,stream,0.1,median_shift,25,0.757,0.24338089337345128,0.8936,0.536,0.996,1.0,0.044333333333333315,10.447926401160657,0.10204081632653059,0.048676178674690256
OB,mem,stream,0.1,nsigma,25,0.9873333333333334,0.02733536577809455,0.9944,0.976,1.0,1.0,0.0023333333333333322,47.517426799749956,0.10204081632653059,0.00546707315561891
OB,mem,stream,0.1,qarca,25,0.982,0.09,0.9928,0.9640000000000001,1.0,1.0,0.0029999999999999988,43.05668759974651,0.10204081632653059,0.018
OB,mem,stream,0.1,qarca_no_incident_train,25,0.982,0.09,0.9928,0.9640000000000001,1.0,1.0,0.0029999999999999988,42.919328801333904,0.10204081632653059,0.018
OB,mem,stream,0.1,qarca_no_quality,25,0.982,0.09,0.9928,0.9640000000000001,1.0,1.0,0.0029999999999999988,42.767955601913854,0.10204081632653059,0.018
OB,mem,stream,0.1,qarca_no_quality_original,25,0.978,0.09023118455759442,0.9912000000000001,0.956,1.0,1.0,0.0036666666666666653,42.70301840011962,0.10204081632653059,0.018046236911518885
OB,mem,stream,0.1,qarca_original_train,25,0.8798935508935508,0.10628886728176691,0.912,0.812,0.9279999999999999,0.9640000000000001,0.04466666666666666,42.92976640234701,0.10204081632653059,0.021257773456353383
OB,mem,stream,0.1,qarca_quality_only,25,0.2058243867243867,0.06995166866703531,0.1672,0.052000000000000005,0.2,0.22399999999999998,0.564,42.5222396007739,0.10204081632653059,0.013990333733407061
OB,mem,stream,0.1,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,42.41240560100414,0.10204081632653059,0.0
OB,mem,stream,0.3,baro,25,0.9179457875457875,0.08306026691029893,0.9416,0.872,0.9640000000000001,0.968,0.03266666666666666,49.068223600042984,0.3061224489795918,0.016612053382059785
OB,mem,stream,0.3,median_shift,25,0.7569410256410256,0.2161457900299379,0.8736,0.564,0.9640000000000001,0.976,0.06366666666666665,9.473870799411088,0.3061224489795918,0.043229158005987575
OB,mem,stream,0.3,nsigma,25,0.9256141858141858,0.08066876850066573,0.9408,0.888,0.9520000000000001,0.96,0.03333333333333333,41.123352801660076,0.3061224489795918,0.016133753700133147
OB,mem,stream,0.3,qarca,25,0.9395457875457877,0.0829268567129786,0.9640000000000001,0.8959999999999999,0.98,0.988,0.017666666666666664,39.29523159679957,0.3061224489795918,0.01658537134259572
OB,mem,stream,0.3,qarca_no_incident_train,25,0.9271858585858586,0.0966603550004871,0.9488,0.884,0.96,0.98,0.024999999999999994,39.01530039566569,0.3061224489795918,0.01933207100009742
OB,mem,stream,0.3,qarca_no_quality,25,0.918715873015873,0.09377598942690883,0.9423999999999999,0.872,0.956,0.972,0.029999999999999995,38.86472559883259,0.3061224489795918,0.018755197885381766
OB,mem,stream,0.3,qarca_no_quality_original,25,0.9019538683538683,0.09414865067435253,0.9296000000000001,0.848,0.948,0.968,0.04066666666666666,38.85106079862453,0.3061224489795918,0.018829730134870507
OB,mem,stream,0.3,qarca_original_train,25,0.6631594738594738,0.11718627606228166,0.6816,0.56,0.708,0.752,0.20800000000000002,39.09860119968653,0.3061224489795918,0.02343725521245633
OB,mem,stream,0.3,qarca_quality_only,25,0.26058017538017536,0.06836203495665841,0.252,0.084,0.256,0.424,0.4483333333333333,38.603580796159804,0.3061224489795918,0.013672406991331681
OB,mem,stream,0.3,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,38.498629599111155,0.3061224489795918,0.0
OB,mem,stream,0.5,baro,25,0.8273114996114995,0.09831896922918246,0.8472,0.764,0.8560000000000001,0.892,0.09966666666666667,41.144666399108246,0.4897959183673469,0.01966379384583649
OB,mem,stream,0.5,median_shift,25,0.7410768675768675,0.125672900333782,0.8232,0.58,0.888,0.892,0.11933333333333332,7.7738027984742075,0.4897959183673469,0.025134580066756403
OB,mem,stream,0.5,nsigma,25,0.8159829281829282,0.09910678905102022,0.8448,0.7440000000000001,0.848,0.912,0.09799999999999999,35.791073199827224,0.4897959183673469,0.019821357810204044
OB,mem,stream,0.5,qarca,25,0.8548211455211455,0.08415762179624856,0.8824000000000001,0.784,0.904,0.9159999999999999,0.07633333333333332,37.704376401379704,0.4897959183673469,0.01683152435924971
OB,mem,stream,0.5,qarca_no_incident_train,25,0.8269182262182262,0.11361712914902877,0.8576,0.752,0.884,0.912,0.08766666666666666,37.42600719933398,0.4897959183673469,0.022723425829805754
OB,mem,stream,0.5,qarca_no_quality,25,0.8325492063492064,0.09755175114547927,0.8560000000000001,0.768,0.884,0.8960000000000001,0.087,37.30307639646344,0.4897959183673469,0.019510350229095856
OB,mem,stream,0.5,qarca_no_quality_original,25,0.7986797424797425,0.09116407554059965,0.8351999999999999,0.7120000000000001,0.872,0.888,0.111,37.264084400841966,0.4897959183673469,0.01823281510811993
OB,mem,stream,0.5,qarca_original_train,25,0.4538242091242091,0.11385098804750744,0.47600000000000003,0.3,0.46399999999999997,0.648,0.316,37.51206879806705,0.4897959183673469,0.02277019760950149
OB,mem,stream,0.5,qarca_quality_only,25,0.26873054723054723,0.08345960923694355,0.268,0.08800000000000001,0.252,0.46399999999999997,0.435,37.01371760177426,0.4897959183673469,0.01669192184738871
OB,mem,stream,0.5,qarca_structural_only,25,0.1,0.0,0.0,0.0,0.0,0.0,0.75,36.90763479960151,0.4897959183673469,0.0
SS,cpu,burst,0.1,baro,25,0.4111730158730158,0.26062674093703203,0.512,0.16,0.524,0.8079999999999999,0.11690909090909088,378.85600239993073,0.1,0.052125348187406405
SS,cpu,burst,0.1,median_shift,25,0.5732,0.24548889240920113,0.7768,0.244,0.888,1.0,0.05072727272727269,108.24391200277023,0.1,0.04909777848184023
SS,cpu,burst,0.1,nsigma,25,0.7373333333333334,0.27781721942206433,0.8728,0.52,0.96,1.0,0.028909090909090884,312.17450759909116,0.1,0.055563443884412866
SS,cpu,burst,0.1,qarca,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,493.11363760451786,0.1,0.0
SS,cpu,burst,0.1,qarca_no_incident_train,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,492.75747120636515,0.1,0.0
SS,cpu,burst,0.1,qarca_no_quality,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,492.5107432010118,0.1,0.0
SS,cpu,burst,0.1,qarca_no_quality_original,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,492.48584560118616,0.1,0.0
SS,cpu,burst,0.1,qarca_original_train,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,492.7895456030965,0.1,0.0
SS,cpu,burst,0.1,qarca_quality_only,25,0.3900142857142857,0.09286018462661427,0.45039999999999997,0.16,0.44799999999999995,0.716,0.13709090909090904,492.2168396015186,0.1,0.018572036925322853
SS,cpu,burst,0.1,qarca_structural_only,25,0.27466666666666667,0.09767197558570635,0.384,0.0,0.48,0.8,0.13999999999999996,492.01308240252547,0.1,0.019534395117141272
SS,cpu,burst,0.3,baro,25,0.2777012099012099,0.1435103371981037,0.28240000000000004,0.10400000000000001,0.308,0.436,0.25836363636363635,372.14308439940214,0.3,0.028702067439620737
SS,cpu,burst,0.3,median_shift,25,0.4411428571428571,0.18800702422107154,0.6392,0.11599999999999999,0.74,0.968,0.08236363636363633,104.30310399993323,0.3,0.03760140484421431
SS,cpu,burst,0.3,nsigma,25,0.7404666666666667,0.27222952938038636,0.8568000000000001,0.56,0.94,0.996,0.03254545454545452,307.1088851983659,0.3,0.05444590587607727
SS,cpu,burst,0.3,qarca,25,0.998,0.01000000000000001,0.9992,0.996,1.0,1.0,0.0001818181818181816,513.6730683995411,0.3,0.002000000000000002
SS,cpu,burst,0.3,qarca_no_incident_train,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,513.261705998797,0.3,0.0
SS,cpu,burst,0.3,qarca_no_quality,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,513.076700800797,0.3,0.0
SS,cpu,burst,0.3,qarca_no_quality_original,25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,513.0621199959423,0.3,0.0
SS,cpu,burst,0.3,qarca_original_train,25,0.998,0.010000000000000012,0.9992,0.996,1.0,1.0,0.0001818181818181816,513.3597311996855,0.3,0.0020000000000000026
SS,cpu,burst,0.3,qarca_quality_only,25,0.34738412698412696,0.09108783246693257,0.38799999999999996,0.132,0.41600000000000004,0.632,0.1587272727272727,512.7032255940139,0.3,0.018217566493386513
SS,cpu,burst,0.3,qarca_structural_only,25,0.27466666666666667,0.09767197558570635,0.384,0.0,0.48,0.8,0.13999999999999996,512.535090797348,0.3,0.019534395117141272
SS,cpu,burst,0.5,baro,25,0.20283793281022383,0.07208046391359269,0.2384,0.012000000000000002,0.204,0.536,0.2998181818181818,364.3837395987939,0.5,0.014416092782718538
SS,cpu,burst,0.5,median_shift,25,0.2481022089022089,0.11393430518025913,0.3072,0.008,0.264,0.664,0.18654545454545451,104.52913200063631,0.5,0.022786861036051827
SS,cpu,burst,0.5,nsigma,25,0.6943507936507936,0.23940830962775891,0.7807999999999999,0.528,0.84,0.924,0.05472727272727271,301.80448439950123,0.5,0.04788166192555178
SS,cpu,burst,0.5,qarca,25,0.8808,0.10592201009338059,0.9448000000000001,0.7759999999999999,0.988,1.0,0.012545454545454535,517.5955648000818,0.5,0.021184402018676118
